# moltype_A;atomtype_A;moltype_B;atomtype_B;rnoncoulomb;guffcoeff[0];guffcoeff[1];guffcoeff[2];guffcoeff[3];guffcoeff[4];guffcoeff[5];guffcoeff[6];guffcoeff[7];guffcoeff[8];guffcoeff[9];guffcoeff[10];guffcoeff[11];guffcoeff[12];guffcoeff[13];guffcoeff[14];guffcoeff[15];guffcoeff[16];guffcoeff[17];guffcoeff[18];guffcoeff[19];guffcoeff[20];guffcoeff[21];guffcoeff[22];
# First Trial for guff coefficients
# H2O H2O
#  Note: physical units MUST be:
# 
#  'kcal/mol' for energies
#  'Angstroem' for distances
# 
#   guffcoeff[0] denotes for Coulombic interactions:
#   conversion factor:  332.0640694675 * q(i) *q(j)
#                  0            1        2       3         4         5         6        7       8     9    10    11    12     13      14     15    16     17      18     19     20     21   22

################################
#####   WATER - Moltype 1  ##### 
################################

# H2O H2O 
1;1;9;0;-1.0;219.049384;-1156.3475906;5.0;6116.9497504;7.0;-50493.3549526;11.0;50951.4220307;12.0;0.000;0.0000;0.000;0.000;0.000;0.00000;0.000;0.000;0.000000;0.000;0.0000;0.0000;0.000;0.0000;
#                 0             1       2       3      4         5         6        7         8     9    10     11    12     13     14     15    16     17      18     19     20     21   22

# H2O FE(III)
#             0             1       2       3         4         5         6        7        8     9    10    11    12    13      14     15    16     17      18     19     20     21   22
1;0;10;0;-1.0;-657.148152;-11456.49984;5.0;81418.48201;7.0;-86802.13176;8.0;23768.78161;12.0;0.000;0.0000;0.000;0.000;0.000;0.00000;0.000;0.000;0.000000;0.000;0.0000;0.0000;0.000;0.0000;
1;1;10;0;-1.0;328.5740761;818.31445;5.0;2434.12043;7.0;1098.56636;8.00;1333.06548;12.0;0.000;0.0000;0.000;0.000;0.000;0.00000;0.000;0.000;0.000000;0.000;0.0000;0.0000;0.000;0.0000;

################################
###### AMMONIA - Moltype 2 #####
################################

# NH3 NH3
2;0;2;0;-1.0;213.691477174;801983.3587;12.0;195.797;6.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;
2;0;2;1;6.0;-71.2304923913;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0150002;-4.6;2.4;1.0;-0.0300005;-2.3;2.4;1.0; 
2;1;2;1;5.0;23.7434974638;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;700.01125;-3.7;0.0;1.0;0.00;0.00;0.00;0.00;

# NH3 Zn(II)
